Parcel,Year,Land_Assessment,Improvement_Assessment,Total_Assessment
70918307294,2019,96600,108800,205400
70918307301,2019,88600,114400,203000
70918307319,2019,74800,132100,206900
70918307327,2019,75400,125100,200500
70918307335,2019,75400,130800,206200
70918307343,2019,75400,211500,286900
70918307351,2019,79500,112600,192100
70918307369,2019,74800,81000,155800
70918307377,2019,74800,90400,165200
70918307385,2019,74800,76200,151000
70918307393,2019,74800,104600,179400
70918307400,2019,83300,94200,177500
70918309042,2019,104200,136800,241000
70918309050,2019,140500,231500,372000
70918309068,2019,177800,93100,270900
70918310015,2019,119600,79200,198800
70918310023,2019,120100,217400,337500
70918310031,2019,129800,157300,287100
70918310049,2019,127300,104700,232000
70918310057,2019,125500,119300,244800
70918310065,2019,133200,134000,267200
70918310073,2019,130500,99300,229800
70918310081,2019,125500,143000,268500
70918310099,2019,125500,193000,318500
70918311013,2019,96600,103000,199600
70918311021,2019,102000,142500,244500
70918311039,2019,110900,93300,204200
70918311047,2019,132500,113600,246100
70918311055,2019,145000,143500,288500
70918311063,2019,131100,256900,388000
70918311071,2019,237600,116300,353900
70918311089,2019,0,0,0
70918311097,2019,125500,140900,266400
70918311104,2019,125500,191800,317300
70918311112,2019,135600,109100,244700
70918311120,2019,133600,99000,232600
70918311138,2019,125500,107400,232900
70918311146,2019,125500,143700,269200
70918311154,2019,130000,113200,243200
70918311162,2019,145000,192900,337900
70918312011,2019,117800,198300,316100
70918312045,2019,150900,208100,359000
70918312053,2019,147600,201100,348700
70918312061,2019,153700,168200,321900
70918312079,2019,150900,149000,299900
70918312087,2019,361200,108000,469200
70918312102,2019,249600,355700,605300
70918312110,2019,228700,257000,485700
70918312136,2019,268000,180000,448000
70918312144,2019,163500,192100,355600
70918312152,2019,147600,154500,302100
70918312160,2019,153300,175800,329100
70918312178,2019,132300,219800,352100
70918312186,2019,155100,263400,418500
70918312194,2019,107000,316500,423500
70918312201,2019,264700,612000,876700
70918312219,2019,323800,323300,647100
70918312227,2019,216100,113200,329300
70918312235,2019,186000,489000,675000
70918313019,2019,673200,471500,1144700
70918313027,2019,507300,273000,780300
70918313035,2019,509300,337500,846800
70918313043,2019,468000,420000,888000
70918313051,2019,293600,136400,430000
70918313069,2019,803300,767900,1571200
70918313077,2019,288400,237000,525400
70918313085,2019,437400,525400,962800
70918313093,2019,231500,252500,484000
70918313100,2019,198100,527900,726000
70918313118,2019,137200,262800,400000
70918314017,2019,255400,149400,404800
70918314025,2019,180000,22600,202600
70918314059,2019,327300,105600,432900
70918314083,2019,272900,107000,379900
70918314108,2019,164800,201100,365900
70918314116,2019,170400,195200,365600
70918314132,2019,168600,100400,269000
70918314140,2019,205400,274200,479600
70918314942,2019,178900,81600,260500
70918314976,2019,177000,164400,341400
70918401012,2019,280000,405000,685000
70918401020,2019,299000,168800,467800
70918401038,2019,243500,81500,325000
70918401046,2019,246400,224500,470900
70918401054,2019,357000,26300,383300
70918401062,2019,401200,218900,620100
70918401070,2019,472200,421000,893200
70918401088,2019,494400,58500,552900
70918401096,2019,486900,358100,845000
70918401103,2019,300600,374600,675200
70918401129,2019,524600,466700,991300
70918401137,2019,471100,127100,598200
70918401153,2019,564100,285900,850000
70918401161,2019,541700,308300,850000
70918401179,2019,474200,937100,1411300
70918401187,2019,488000,13500,501500
70918401195,2019,532800,570200,1103000
70918401210,2019,373400,324200,697600
70918401244,2019,145200,170500,315700
70918401252,2019,136600,354800,491400
70918401260,2019,306700,278600,585300
70918401278,2019,350700,644100,994800
70918401286,2019,367700,226200,593900
70918401294,2019,526400,697900,1224300
70918401301,2019,478800,217400,696200
70918401319,2019,510300,699600,1209900
70918401327,2019,454800,208100,662900
70918401335,2019,814700,187800,1002500
70918401343,2019,809100,950000,1759100
70918401351,2019,461500,878500,1340000
70918401369,2019,437500,694400,1131900
70918401385,2019,391900,373900,765800
70918402010,2019,72000,249600,321600
70918402028,2019,102100,231200,333300
70918402036,2019,108600,243000,351600
70918402044,2019,51300,141200,192500
70918402052,2019,51300,87500,138800
70918402060,2019,111500,236100,347600
70918402078,2019,87000,125600,212600
70918402086,2019,91000,145800,236800
70918402094,2019,83500,201300,284800
70918402101,2019,124400,184900,309300
70918402119,2019,123100,139200,262300
70918402127,2019,96400,313600,410000
70918402143,2019,163500,254200,417700
70918402151,2019,99100,257700,356800
70918402169,2019,98300,338600,436900
70918402200,2019,100400,0,100400
70918403034,2019,383500,300000,683500
70918403042,2019,286400,173600,460000
70918403050,2019,245600,261800,507400
70918403068,2019,265100,243000,508100
70918403076,2019,265100,300900,566000
70918403084,2019,330200,500400,830600
70918403092,2019,365700,388200,753900
70918403109,2019,373800,151000,524800
70918403117,2019,288300,387400,675700
70918403125,2019,283900,566100,850000
70918403133,2019,280100,169900,450000
70918403141,2019,277600,148600,426200
70918404016,2019,84400,248800,333200
70918404024,2019,84400,158600,243000
70918404032,2019,84400,407000,491400
70918404058,2019,87700,397400,485100
70918404066,2019,82700,377300,460000
70918404074,2019,84400,346000,430400
70918404082,2019,83500,188700,272200
70918404090,2019,105500,127900,233400
70918404107,2019,313000,55100,368100
70918404131,2019,962700,852300,1815000
70918405022,2019,145400,402500,547900
70918405030,2019,129700,73300,203000
70918405048,2019,124400,121700,246100
70918405064,2019,239800,233400,473200
70918405098,2019,94300,69900,164200
70918406020,2019,120200,155400,275600
70918406038,2019,123200,112800,236000
70918406046,2019,132700,146200,278900
70918406054,2019,132700,189700,322400
70918406062,2019,120200,145500,265700
70918406070,2019,108600,245700,354300
70918406088,2019,160800,228800,389600
70918406096,2019,141300,156700,298000
70918406103,2019,145400,316400,461800
70918407010,2019,137000,428000,565000
70918407028,2019,255700,369300,625000
70918407036,2019,141300,70800,212100
70918407044,2019,117100,183900,301000
70918407052,2019,93200,221000,314200
70918407060,2019,235200,203000,438200
70918407078,2019,172700,224400,397100
70918407086,2019,196600,229200,425800
70918407094,2019,126100,193000,319100
70918407101,2019,138500,316500,455000
70918408018,2019,223300,146600,369900
70918408026,2019,248800,216400,465200
70918408034,2019,154300,255300,409600
70918408042,2019,290600,303100,593700
70918408050,2019,158600,123100,281700
70918408068,2019,114800,344900,459700
70918408076,2019,218500,371800,590300
70918408084,2019,294400,396000,690400
70918408092,2019,168700,316300,485000
70918408109,2019,238400,171300,409700
70918408117,2019,287000,258400,545400
70918408125,2019,232500,562200,794700
70918408133,2019,220500,502200,722700
70918409016,2019,233900,425400,659300
70918409024,2019,133000,311000,444000
70918409032,2019,168700,155500,324200
70918409040,2019,122700,369200,491900
70918409058,2019,92300,496300,588600
70918409066,2019,177300,767500,944800
70918409074,2019,166100,329700,495800
70918409082,2019,216700,475300,692000
70918409090,2019,160800,289400,450200
70918409107,2019,194000,393500,587500
70918409115,2019,176700,373700,550400
70918409123,2019,176700,317300,494000
70918409131,2019,176700,186700,363400
70918409149,2019,176700,151400,328100
70918409157,2019,176700,229500,406200
70918409165,2019,176700,133800,310500
70918409173,2019,176700,131100,307800
70918409206,2019,105700,0,105700
70918410013,2019,123200,173800,297000
70918410021,2019,151200,135700,286900
70918410039,2019,145400,173700,319100
70918410047,2019,148200,200700,348900
70918410055,2019,127900,142500,270400
70918410063,2019,128600,133100,261700
70918410071,2019,166900,233400,400300
70918410089,2019,145200,144800,290000
70918410097,2019,145200,145000,290200
70918410104,2019,146000,125200,271200
70918410112,2019,145400,285900,431300
70918410120,2019,151200,174800,326000
70918410138,2019,132700,153900,286600
70918410146,2019,149500,171300,320800
70918410154,2019,114800,220100,334900
70918410162,2019,116200,253200,369400
70918410170,2019,116200,247400,363600
70918410188,2019,120200,170700,290900
70918410196,2019,120200,215500,335700
70918410203,2019,123200,137000,260200
70918410211,2019,123100,132500,255600
70918410229,2019,139300,192800,332100
70918410237,2019,108600,223300,331900
70918410245,2019,107600,186300,293900
70918410253,2019,107600,186600,294200
70918410261,2019,136900,199300,336200
70918410279,2019,145200,202300,347500
70918411011,2019,128500,181300,309800
70918411029,2019,110400,144500,254900
70918411037,2019,145200,101200,246400
70918411045,2019,145400,159900,305300
70918411053,2019,141300,147400,288700
70918411061,2019,141300,175900,317200
70918411079,2019,137000,248500,385500
70918411087,2019,133000,207700,340700
70918411095,2019,132700,136600,269300
70918411102,2019,133000,159900,292900
70918411110,2019,137000,178700,315700
70918411128,2019,127900,267000,394900
70918411136,2019,137000,306000,443000
70918411144,2019,146000,229000,375000
70918411152,2019,130600,147500,278100
70918411160,2019,129700,128200,257900
70918411178,2019,129700,163800,293500
70918411186,2019,123200,146400,269600
70918411194,2019,123200,190400,313600
70918411201,2019,123100,299600,422700
70918411219,2019,123200,136200,259400
70918411227,2019,132700,337700,470400
70918411235,2019,132700,175800,308500
70918411243,2019,132700,98800,231500
70918411251,2019,130600,147300,277900
70918411269,2019,127900,117700,245600
70918411277,2019,132700,242900,375600
70918411285,2019,168300,231900,400200
70918411293,2019,101700,148200,249900
70918411300,2019,107600,239200,346800
70918411318,2019,151200,194400,345600
70918411326,2019,138500,168600,307100
70918411334,2019,132700,137400,270100
70918411342,2019,123200,147100,270300
70918412019,2019,132300,89400,221700
70918412027,2019,130600,275800,406400
70918412035,2019,129700,164700,294400
70918412043,2019,141300,135400,276700
70918412051,2019,122700,137500,260200
70918412069,2019,128400,105100,233500
70918412077,2019,127900,104300,232200
70918412085,2019,127900,123500,251400
70918412093,2019,117400,118800,236200
70918412100,2019,116300,160400,276700
70918412118,2019,117400,126700,244100
70918412126,2019,110400,183600,294000
70918412134,2019,112600,145300,257900
70918412142,2019,131300,142900,274200
70918412150,2019,107600,118300,225900
70918412168,2019,117400,121800,239200
70918412176,2019,107400,179600,287000
70919102023,2019,128400,226500,354900
70919102031,2019,140200,194300,334500
70919102049,2019,125000,155400,280400
70919103013,2019,93800,367300,461100
70919103021,2019,93800,316400,410200
70919103039,2019,93800,274000,367800
70919103047,2019,93800,259300,353100
70919103055,2019,93800,215500,309300
70919103063,2019,93800,192300,286100
70919103071,2019,93800,308900,402700
70919103089,2019,100400,219600,320000
70919103097,2019,96400,269600,366000
70919103104,2019,99500,268200,367700
70919103112,2019,99500,256600,356100
70919103120,2019,99500,264500,364000
70919103138,2019,99500,266900,366400
70919103146,2019,99500,347300,446800
70919103154,2019,99500,351300,450800
70919103162,2019,99500,333500,433000
70919104011,2019,109600,377300,486900
70919104029,2019,103000,334800,437800
70919104037,2019,103000,211800,314800
70919104045,2019,103000,236500,339500
70919104053,2019,99600,264100,363700
70919104061,2019,112800,244100,356900
70919104079,2019,98700,246200,344900
70919104087,2019,99500,275600,375100
70919104095,2019,99500,219000,318500
70919104102,2019,99500,269500,369000
70919104110,2019,104200,230500,334700
70919104128,2019,97700,206500,304200
70919104136,2019,103700,337300,441000
70919104144,2019,103900,207200,311100
70919104152,2019,100300,284500,384800
70919104160,2019,104800,203100,307900
70919104178,2019,115200,263100,378300
70919104186,2019,118900,261000,379900
70919104194,2019,98600,233900,332500
70919104201,2019,111200,336000,447200
70919105019,2019,101100,199200,300300
70919105027,2019,96600,338400,435000
70919105035,2019,100900,229400,330300
70919105043,2019,102200,243100,345300
70919105051,2019,102200,229600,331800
70919105069,2019,100100,233400,333500
70919105077,2019,101100,153800,254900
70919105085,2019,102700,192300,295000
70919105093,2019,102700,204300,307000
70919105100,2019,102700,188700,291400
70919105118,2019,102700,253800,356500
70919105126,2019,102700,280900,383600
70919105134,2019,100900,231600,332500
70919105150,2019,124400,332800,457200
70919105168,2019,108900,271500,380400
70919105176,2019,105600,225500,331100
70919105184,2019,105600,258500,364100
70919105192,2019,105600,202500,308100
70919105209,2019,105600,277200,382800
70919105217,2019,103700,337000,440700
70919105225,2019,100400,242200,342600
70919105233,2019,97500,273600,371100
70919105241,2019,99600,332000,431600
70919105259,2019,100900,352500,453400
70919106017,2019,0,0,0
70919106033,2019,105600,129400,235000
70919106041,2019,105600,223600,329200
70919106059,2019,105600,123000,228600
70919106067,2019,85900,115000,200900
70919106075,2019,0,0,0
70919106083,2019,0,0,0
70919106091,2019,128600,176000,304600
70919106124,2019,72800,199900,272700
70919107015,2019,240900,221200,462100
70919107031,2019,91800,228200,320000
70919107049,2019,91800,126100,217900
70919107057,2019,112700,119300,232000
70919107065,2019,192600,138000,330600
70919107073,2019,100500,146400,246900
70919107081,2019,95800,148000,243800
70919107099,2019,95500,167200,262700
70919107106,2019,91800,154800,246600
70919107114,2019,110300,205500,315800
70919107122,2019,108800,266100,374900
70919107130,2019,93000,179700,272700
70919107148,2019,125900,114700,240600
70919107156,2019,91800,127700,219500
70919107164,2019,80000,109100,189100
70919107172,2019,69100,148000,217100
70919107180,2019,80100,125200,205300
70919107198,2019,85200,161500,246700
70919107205,2019,94200,126100,220300
70919107213,2019,100500,234500,335000
70919107221,2019,100100,175800,275900
70919107239,2019,121100,248300,369400
70919107247,2019,126800,206300,333100
70919107255,2019,126800,191200,318000
70919107263,2019,123800,170700,294500
70919107271,2019,124400,134000,258400
70919107289,2019,131500,128200,259700
70919107312,2019,78100,75100,153200
70919107346,2019,123800,226400,350200
70919107354,2019,124400,197600,322000
70919107362,2019,123800,127700,251500
70919107370,2019,125000,156100,281100
70919107396,2019,124400,205800,330200
70919107403,2019,77200,307600,384800
70919108021,2019,94000,184300,278300
70919108039,2019,94000,163500,257500
70919108047,2019,100100,154200,254300
70919108055,2019,100100,177900,278000
70919108063,2019,100100,155600,255700
70919108071,2019,100100,158600,258700
70919108089,2019,94200,100800,195000
70919108097,2019,94200,162200,256400
70919108104,2019,84700,113400,198100
70919109011,2019,89700,164200,253900
70919109029,2019,89700,129900,219600
70919109037,2019,89700,170700,260400
70919109045,2019,89700,135900,225600
70919109053,2019,89700,163000,252700
70919109061,2019,89700,140800,230500
70919109079,2019,89400,235000,324400
70919109087,2019,90600,137800,228400
70919109095,2019,108700,163200,271900
70919109102,2019,109700,217000,326700
70919109110,2019,109700,234300,344000
70919109128,2019,118200,163000,281200
70919109136,2019,94200,157900,252100
70919109144,2019,100100,161700,261800
70919109152,2019,112700,225000,337700
70919109160,2019,98500,259500,358000
70919109178,2019,82400,138600,221000
70919109186,2019,128600,249800,378400
70919109194,2019,107400,110500,217900
70919109201,2019,107400,158700,266100
70919109219,2019,105700,132400,238100
70919109227,2019,89500,182300,271800
70919110018,2019,132000,146900,278900
70919110026,2019,132000,128800,260800
70919110034,2019,248100,82000,330100
70919110042,2019,127400,92900,220300
70919110050,2019,121500,117500,239000
70919110068,2019,125000,111700,236700
70919110076,2019,124400,108900,233300
70919110084,2019,118200,167700,285900
70919110092,2019,108500,145900,254400
70919110109,2019,121200,143000,264200
70919110117,2019,128200,138600,266800
70919110141,2019,112900,133300,246200
70919110159,2019,121500,166400,287900
70919110167,2019,127400,162500,289900
70919110175,2019,121300,154200,275500
70919110183,2019,127400,193800,321200
70919110191,2019,125700,133300,259000
70919110208,2019,139600,165200,304800
70919110216,2019,157400,169800,327200
70919110224,2019,184100,202900,387000
70919110232,2019,168500,154000,322500
70919110240,2019,185300,168000,353300
70919110258,2019,184100,115900,300000
70919110266,2019,180800,152200,333000
70919110274,2019,180800,147000,327800
70919110282,2019,177900,180700,358600
70919110290,2019,174700,99000,273700
70919110307,2019,174600,192700,367300
70919110315,2019,128200,66600,194800
70919110323,2019,128400,87000,215400
70919110331,2019,128400,103500,231900
70919110349,2019,128400,95700,224100
70919110357,2019,128400,129100,257500
70919110365,2019,128400,71400,199800
70919110373,2019,132800,77800,210600
70919110381,2019,141300,110000,251300
70919110399,2019,141900,215400,357300
70919110406,2019,136600,151900,288500
70919110414,2019,125700,115300,241000
70919110422,2019,0,0,0
70919110430,2019,135800,125800,261600
70919110456,2019,136400,141100,277500
70919110464,2019,136400,148800,285200
70919110480,2019,118200,163700,281900
70919110498,2019,118200,180600,298800
70919112014,2019,123800,128300,252100
70919112022,2019,102600,202600,305200
70919112030,2019,102600,214900,317500
70919112048,2019,94000,211500,305500
70919112056,2019,92900,215600,308500
70919112064,2019,131500,142300,273800
70919112072,2019,135800,194000,329800
70919112080,2019,121200,237800,359000
70919112098,2019,113200,164200,277400
70919112105,2019,136500,234600,371100
70919113012,2019,96500,272700,369200
70919113020,2019,96500,263400,359900
70919113038,2019,109200,383300,492500
70919113046,2019,132300,271900,404200
70919113054,2019,108000,344400,452400
70919113062,2019,107700,377100,484800
70919113070,2019,106400,317000,423400
70919113088,2019,100600,288500,389100
70919113096,2019,98700,329400,428100
70919113103,2019,98700,293900,392600
70919113111,2019,98700,241600,340300
70919113129,2019,95900,272900,368800
70919113137,2019,101800,463600,565400
70919201015,2019,56100,240800,296900
70919201023,2019,56100,161200,217300
70919201031,2019,54900,199800,254700
70919201049,2019,65700,118300,184000
70919201057,2019,65700,106700,172400
70919201065,2019,59600,168100,227700
70919201073,2019,80600,185700,266300
70919201081,2019,68700,176100,244800
70919201099,2019,56100,222800,278900
70919202013,2019,90600,123600,214200
70919202021,2019,89700,145300,235000
70919202039,2019,89000,160000,249000
70919202047,2019,88400,123500,211900
70919202055,2019,89700,191900,281600
70919202063,2019,67700,118800,186500
70919202071,2019,63000,124000,187000
70919202089,2019,63000,174400,237400
70919202097,2019,95500,187600,283100
70919202104,2019,67700,156000,223700
70919202112,2019,67700,144500,212200
70919202120,2019,80000,204900,284900
70919202138,2019,48100,232800,280900
70919202146,2019,48100,142400,190500
70919202154,2019,51900,179800,231700
70919202162,2019,54900,122600,177500
70919202170,2019,71000,104000,175000
70919203011,2019,83700,74500,158200
70919203029,2019,85500,169700,255200
70919203037,2019,84700,103700,188400
70919203045,2019,84300,242400,326700
70919203053,2019,85300,113900,199200
70919203061,2019,89000,186500,275500
70919203079,2019,94000,189300,283300
70919203087,2019,95800,133800,229600
70919203095,2019,97900,108600,206500
70919203102,2019,95000,164900,259900
70919203110,2019,95000,140100,235100
70919203128,2019,89700,85600,175300
70919203136,2019,86000,163900,249900
70919203144,2019,85300,173100,258400
70919203152,2019,84300,144000,228300
70919203160,2019,84300,154300,238600
70919203178,2019,84700,152500,237200
70919203186,2019,89000,166200,255200
70919203194,2019,89000,147400,236400
70919204027,2019,79100,171200,250300
70919204035,2019,69100,166000,235100
70919204043,2019,67600,115500,183100
70919204051,2019,76600,105200,181800
70919204069,2019,84300,95700,180000
70919204077,2019,84300,148700,233000
70919204085,2019,84300,116500,200800
70919204093,2019,95800,123600,219400
70919204100,2019,95800,211200,307000
70919204118,2019,89000,205600,294600
70919204126,2019,85500,203500,289000
70919204134,2019,85500,92200,177700
70919204142,2019,84300,138500,222800
70919204150,2019,81300,186500,267800
70919204168,2019,82400,177700,260100
70919204176,2019,77100,108900,186000
70919205017,2019,88400,160200,248600
70919205025,2019,88400,83700,172100
70919205033,2019,88400,130500,218900
70919205041,2019,89000,163200,252200
70919205059,2019,89000,142400,231400
70919205067,2019,89000,133300,222300
70919205075,2019,73400,191600,265000
70919205091,2019,72800,184400,257200
70919205116,2019,75500,180300,255800
70919206031,2019,117800,98500,216300
70919206057,2019,84300,188400,272700
70919206073,2019,137800,117900,255700
70919206081,2019,84300,121000,205300
70919206099,2019,85500,83700,169200
70919206106,2019,89000,88600,177600
70919206114,2019,89000,129900,218900
70919206122,2019,88400,115500,203900
70919206130,2019,86900,145600,232500
70919206148,2019,89000,129700,218700
70919206156,2019,89000,97300,186300
70919206164,2019,88400,108800,197200
70919206172,2019,91500,123700,215200
70919206180,2019,91500,141800,233300
70919206198,2019,91500,153500,245000
70919206205,2019,101400,171900,273300
70919206213,2019,101400,140500,241900
70919206221,2019,101400,136300,237700
70919206239,2019,101400,137500,238900
70919206247,2019,101400,129000,230400
70919206255,2019,101400,159000,260400
70919206263,2019,128400,329200,457600
70919207013,2019,92900,234000,326900
70919207021,2019,92900,136200,229100
70919207047,2019,88400,87300,175700
70919207055,2019,88400,142200,230600
70919207063,2019,88400,126100,214500
70919207071,2019,95000,223700,318700
70919207089,2019,95000,141100,236100
70919207097,2019,95000,198000,293000
70919207104,2019,95000,176500,271500
70919207112,2019,95500,155500,251000
70919207120,2019,95000,163500,258500
70919207138,2019,89000,101500,190500
70919207146,2019,89000,134900,223900
70919207154,2019,89000,138400,227400
70919207162,2019,88400,99500,187900
70919208011,2019,91500,152600,244100
70919208029,2019,80000,212100,292100
70919208037,2019,89000,121700,210700
70919208045,2019,89000,82400,171400
70919208053,2019,95500,102600,198100
70919208061,2019,95500,178500,274000
70919208079,2019,95500,182600,278100
70919208087,2019,95500,172600,268100
70919208095,2019,95500,122300,217800
70919208102,2019,95000,197100,292100
70919208110,2019,94200,105700,199900
70919208128,2019,90600,125200,215800
70919209019,2019,74900,267300,342200
70919209027,2019,75000,281100,356100
70919209035,2019,82800,374800,457600
70919209051,2019,83700,316500,400200
70919210016,2019,98500,164900,263400
70919210024,2019,91500,176200,267700
70919210032,2019,91500,134200,225700
70919210040,2019,91500,261400,352900
70919210058,2019,95500,167100,262600
70919210066,2019,95500,240100,335600
70919210074,2019,95000,172200,267200
70919210082,2019,95000,117000,212000
70919210090,2019,95000,180800,275800
70919210107,2019,91500,179100,270600
70919210115,2019,94000,165000,259000
70919210123,2019,95500,170000,265500
70919211014,2019,88400,133500,221900
70919211022,2019,84700,118200,202900
70919211030,2019,92900,134300,227200
70919211048,2019,90900,137400,228300
70919211056,2019,91500,156200,247700
70919211064,2019,91500,170300,261800
70919211072,2019,91500,121800,213300
70919211080,2019,91500,129500,221000
70919211098,2019,91500,183300,274800
70919211105,2019,91500,186800,278300
70919211113,2019,95500,159600,255100
70919211121,2019,95000,135600,230600
70919211139,2019,90600,128800,219400
70919211147,2019,91500,132600,224100
70919211155,2019,91500,214600,306100
70919211163,2019,91500,151500,243000
70919211171,2019,91500,136400,227900
70919211189,2019,91500,104200,195700
70919212012,2019,90600,168600,259200
70919212020,2019,89000,154900,243900
70919212038,2019,89400,116700,206100
70919212046,2019,91500,142800,234300
70919212054,2019,91500,243200,334700
70919212062,2019,91500,89400,180900
70919212070,2019,91500,154300,245800
70919212088,2019,95500,98800,194300
70919212096,2019,95000,128400,223400
70919212103,2019,91500,138900,230400
70919212111,2019,91500,145200,236700
70919212129,2019,91500,183100,274600
70919213010,2019,94000,163200,257200
70919213028,2019,122200,128600,250800
70919213036,2019,100500,157600,258100
70919213044,2019,102300,90300,192600
70919213052,2019,95500,78200,173700
70919213060,2019,91500,88700,180200
70919213078,2019,91500,185200,276700
70919213086,2019,90600,148200,238800
70919213094,2019,91500,207700,299200
70919213101,2019,89700,207600,297300
70919213119,2019,89000,178900,267900
70919213127,2019,97600,233000,330600
70919214018,2019,110300,145400,255700
70919214026,2019,119800,145900,265700
70919214034,2019,85300,154900,240200
70919214042,2019,102600,114300,216900
70919214050,2019,168500,48800,217300
70919214076,2019,113200,151800,265000
70919214084,2019,115200,199800,315000
70919214109,2019,89000,118400,207400
70919214117,2019,89000,175900,264900
70919214125,2019,88400,126700,215100
70919214133,2019,86900,110900,197800
70919214141,2019,88400,177200,265600
70919214159,2019,86900,106700,193600
70919214167,2019,88400,152100,240500
70919214175,2019,88400,183000,271400
70919214183,2019,89000,88400,177400
70919214191,2019,120000,216000,336000
70919215016,2019,91500,110900,202400
70919215024,2019,88400,131100,219500
70919215032,2019,88400,134200,222600
70919215040,2019,88400,110100,198500
70919215058,2019,90600,101500,192100
70919215066,2019,86900,155600,242500
70919215074,2019,82700,130700,213400
70919215082,2019,82700,172400,255100
70919215090,2019,82700,97500,180200
70919215107,2019,84300,150700,235000
70919215115,2019,82700,73900,156600
70919215131,2019,89500,125500,215000
70919215149,2019,88400,193800,282200
70919215157,2019,89000,183500,272500
70919215165,2019,88400,209500,297900
70919215173,2019,86900,151600,238500
70919215181,2019,88400,155400,243800
70919215199,2019,88400,152900,241300
70919215206,2019,88400,153600,242000
70919216014,2019,88400,171600,260000
70919216022,2019,89000,127900,216900
70919216030,2019,88400,183300,271700
70919216048,2019,89000,127600,216600
70919216056,2019,88000,107000,195000
70919216064,2019,84700,185400,270100
70919216072,2019,88400,173600,262000
70919216080,2019,88400,208800,297200
70919216098,2019,88400,150900,239300
70919216113,2019,88100,144100,232200
70919216121,2019,84300,95700,180000
70919216139,2019,94000,130500,224500
70919216147,2019,89700,120400,210100
70919216155,2019,84300,96100,180400
70919216171,2019,84700,158700,243400
70919216189,2019,84300,113000,197300
70919216197,2019,84300,129500,213800
70919217012,2019,91500,111400,202900
70919217020,2019,91500,113400,204900
70919217038,2019,91500,165700,257200
70919217046,2019,89400,152300,241700
70919217054,2019,88400,155700,244100
70919217062,2019,88400,189900,278300
70919217070,2019,88400,133700,222100
70919217088,2019,90900,117700,208600
70919217096,2019,84700,70200,154900
70919217103,2019,89000,343500,432500
70919217111,2019,85300,216200,301500
70919217129,2019,85900,170800,256700
70919217137,2019,91500,232800,324300
70919217145,2019,91500,151000,242500
70919217153,2019,88400,164100,252500
70919217161,2019,91500,115000,206500
70919218010,2019,111700,226200,337900
70919218028,2019,96800,176500,273300
70919218036,2019,103000,197300,300300
70919218044,2019,94000,189000,283000
70919218052,2019,97600,213100,310700
70919218060,2019,92200,207700,299900
70919218078,2019,101300,238400,339700
70919218086,2019,95600,198200,293800
70919218094,2019,108700,140800,249500
70919218101,2019,136700,193200,329900
70919218119,2019,121200,114000,235200
70919218127,2019,121200,166500,287700
70919218135,2019,121200,197900,319100
70919218143,2019,121200,218300,339500
70919218151,2019,121200,208700,329900
70919218169,2019,121200,258200,379400
70919219018,2019,86100,163600,249700
70919219026,2019,89100,270700,359800
70919219034,2019,92200,108500,200700
70919219042,2019,92000,241600,333600
70919219050,2019,90800,184800,275600
70919219068,2019,90800,193700,284500
70919219076,2019,90800,217200,308000
70919219084,2019,90800,145500,236300
70919219092,2019,90800,142900,233700
70919219109,2019,90800,250200,341000
70919219117,2019,89400,123100,212500
70919219125,2019,90800,216100,306900
70919219133,2019,90800,182200,273000
70919219141,2019,90800,220000,310800
70919219159,2019,90800,243100,333900
70919219167,2019,90800,187600,278400
70919219175,2019,89400,219600,309000
70919220015,2019,0,0,0
70919220031,2019,96800,206800,303600
70919220049,2019,93800,184800,278600
70919220057,2019,95500,173800,269300
70919220065,2019,101300,180300,281600
70919220073,2019,100500,197700,298200
70919220081,2019,101300,131900,233200
70919220099,2019,103200,195000,298200
70919221013,2019,103200,129200,232400
70919221021,2019,101500,237700,339200
70919221039,2019,101300,167300,268600
70919221047,2019,101300,202900,304200
70919221055,2019,101300,195100,296400
70919221063,2019,101300,228600,329900
70919221071,2019,101700,220300,322000
70919221089,2019,101300,234100,335400
70919221097,2019,101300,126600,227900
70919221104,2019,101300,233400,334700
70919221112,2019,96900,214000,310900
70919221120,2019,103200,233400,336600
70919221138,2019,94000,214600,308600
70919221146,2019,98400,275800,374200
70919221154,2019,94000,217700,311700
70919221162,2019,103000,228700,331700
70919221170,2019,102300,205800,308100
70919221188,2019,101700,192700,294400
70919221196,2019,101500,233100,334600
70919221203,2019,101300,134900,236200
70919221211,2019,100900,154300,255200
70919221229,2019,101300,79000,180300
70919221237,2019,101300,180900,282200
70919221245,2019,101300,175400,276700
70919221253,2019,101300,239700,341000
70919221261,2019,101300,112200,213500
70919221279,2019,101300,171200,272500
70919221287,2019,103200,209500,312700
70919222011,2019,116200,127400,243600
70919222029,2019,101300,238700,340000
70919222037,2019,101300,107300,208600
70919222045,2019,101300,227600,328900
70919222053,2019,101300,353800,455100
70919222061,2019,101300,206800,308100
70919222079,2019,104600,182600,287200
70919222095,2019,100500,193700,294200
70919222110,2019,101300,184900,286200
70919222136,2019,96800,104600,201400
70919222144,2019,101300,154900,256200
70919222152,2019,101300,208500,309800
70919222160,2019,101300,144400,245700
70919222178,2019,101300,135100,236400
70919222186,2019,101300,218200,319500
70919222194,2019,101300,204300,305600
70919222201,2019,96800,116700,213500
70919223019,2019,123200,173000,296200
70919223027,2019,101300,182600,283900
